,Date,NVDA,SMA,EMA,AAPL,AMD,AVGO,INTC,QCOM,ADS_Index,Mkt-RF,SMB,HML,RMW,CMA,RF,CBBTCUSD,CBETHUSD,SP500,NASDAQCOM,DJIA,MACD,MACD_Signal,OBV,RSI
15,230925,42.209228515625,45.33461329142253,44.64673827671426,174.9910430908203,97.37999725341795,82.12357330322266,33.72593307495117,108.1729507446289,-0.117524,0.39,-0.06,0.33,0.58,-0.46,0.021,26296.86,1587.9,4337.44,13271.32,34006.88,-1.6627915061338143,-1.2549305440202114,-132.15002059936523,
16,230926,41.89832305908203,45.27335205078125,44.46942116589928,170.8965301513672,95.95999908447266,80.38043975830078,33.27350234985352,107.47746276855467,-0.136268,-1.46,0.36,-0.51,-0.34,-0.07,0.021,26200.13,1592.46,4273.53,13063.61,33618.88,-1.6783022585353748,-1.3396048869232442,-174.04834365844727,
17,230927,42.45515441894531,45.22442092895508,44.33946847254741,169.3759765625,98.06999969482422,80.4415054321289,34.040672302246094,106.9582977294922,-0.155714,0.13,0.78,0.1,0.19,-0.28,0.021,26351.82,1596.96,4274.51,13092.85,33550.27,-1.6269090101026578,-1.3970657115591272,-131.59318923950195,
18,230928,43.075965881347656,45.21131095886231,44.25795217634098,169.63436889648438,102.76000213623048,81.93743896484375,34.601287841796875,108.82926177978516,-0.175869,0.65,0.19,0.04,0.43,-0.03,0.021,27035.82,1653.08,4299.7,13201.28,33666.34,-1.5185799493998786,-1.4213685591272776,-88.5172233581543,
19,230929,43.48584747314453,45.21659507751465,44.20813872357364,170.1511688232422,102.81999969482422,81.79759216308594,34.965206146240234,108.79006958007812,-0.196742,-0.27,-0.02,0.31,-0.19,-0.15,0.021,26900.3,1666.74,4288.05,13219.32,33507.5,-1.383703892245535,-1.413835625750929,-45.031375885009766,
20,231002,44.76845550537109,45.26613235473633,44.24428819336703,172.67544555664062,103.2699966430664,82.22796630859375,34.87668228149414,108.82926177978516,-0.261646,-0.14,-1.28,-1.05,0.87,-0.52,0.021,27517.12,1663.11,4288.39,13307.77,33433.35,-1.1599467521065847,-1.3630578510220603,-0.2629203796386719,36.21825974960088
21,231003,43.50383377075195,45.151295852661136,44.19651694029509,171.3337860107422,100.08000183105467,80.24650573730469,35.102901458740234,107.93785858154295,-0.281272,-1.5,-0.26,-0.15,0.3,0.14,0.021,27421.92,1657.34,4229.45,13059.47,33002.38,-1.0723011909176847,-1.3049065190011853,-43.766754150390625,33.11670061804773
22,231004,44.027679443359375,45.09720446268717,44.1856244446668,172.5860137939453,104.06999969482422,81.13086700439453,35.33895492553711,107.60480499267578,-0.299557,0.77,-0.53,-0.37,-0.39,-0.33,0.021,27782.29,1646.37,4263.75,13236.01,33129.55,-0.9496248008218942,-1.233850175365327,0.26092529296875,35.24284175069354
23,231005,44.67448043823242,45.01642481486002,44.21716378713538,173.82826232910156,102.91000366210938,81.13579559326172,35.29960632324219,107.55582427978516,-0.316507,-0.15,0.28,0.09,-0.46,-0.12,0.021,27419.39,1612.3,4258.19,13219.83,33119.57,-0.7910922243658334,-1.1452985851654283,44.93540573120117,41.77240009028277
24,231006,45.7481575012207,44.9698683420817,44.315937575140886,176.392333984375,107.23999786376952,83.24331665039062,35.59467697143555,108.6137466430664,-0.332131,1.21,-0.44,-0.55,-0.31,-0.52,0.021,27949.12,1646.04,4308.5,13431.34,33407.58,-0.5722207371918273,-1.030683015570708,90.68356704711914,48.367974126599826
25,231009,45.25930404663086,44.945168813069664,44.37679992814024,177.88304138183594,106.97000122070312,84.2892074584961,35.46681594848633,109.51496124267578,-0.371293,0.59,-0.16,0.26,0.82,-0.37,0.021,27587.43,1579.69,4335.66,13484.24,33604.65,-0.4332163543383274,-0.9111896833242319,45.42426300048828,48.96860238106771
26,231010,45.78414916992188,44.91074104309082,44.46759640730698,177.28675842285156,109.01000213623048,84.53836822509766,35.83073425292969,110.01451873779295,-0.382056,0.61,0.33,0.62,-0.24,0.19,0.021,27391.73,1567.45,4358.24,13562.84,33739.3,-0.27750486102148386,-0.7844527188636823,91.20841217041016,52.11952215557521
27,231011,46.791839599609375,44.84496154785156,44.61754782711341,178.6880340576172,108.30999755859376,86.12886047363281,36.27332305908203,108.84883880615234,-0.391713,0.32,-0.65,0.38,0.64,-0.25,0.021,26851.85,1565.08,4376.95,13659.68,33804.87,-0.07196066689763825,-0.6419543084704735,138.00025177001953,56.31605561886531
28,231012,46.93080139160156,44.76781984965007,44.76678974645476,179.59239196777344,108.79000091552734,89.18575286865234,36.233985900878906,109.18189239501952,-0.400269,-0.81,-1.5,0.11,1.19,-0.22,0.021,26745.5,1539.26,4349.61,13574.22,33631.14,0.10098326306220429,-0.493366794163938,184.93104934692383,54.91580334679544
29,231013,45.44724655151367,44.63819440205892,44.81069018549083,177.74392700195312,105.08999633789062,86.97777557373047,35.3782958984375,106.43913269042967,-0.407727,-0.59,-0.35,0.05,0.08,0.46,0.021,26859.1,1551.48,4327.78,13407.23,33670.29,0.11698388692480677,-0.37129665794618905,139.48380279541016,49.63048205237146
30,231016,46.08106231689453,44.557885360717776,44.89264967783945,177.61471557617188,106.45999908447266,88.88736724853516,35.95859146118164,108.25130462646484,-0.422652,1.14,0.58,-0.1,-0.36,-0.02,0.021,28534.29,1600.62,4373.63,13567.98,33984.54,0.178747640329874,-0.2612877982909764,185.5648651123047,57.22467733844692
31,231017,43.92470932006836,44.404398345947264,44.83020191282196,176.05441284179688,105.13999938964844,87.0979232788086,35.46681594848633,109.90676879882812,-0.423971,0.09,1.05,0.68,-0.1,0.32,0.021,28408.19,1565.57,4373.2,13533.75,33997.65,0.05308457629985952,-0.19841332337280923,141.64015197753906,49.91901096222396
32,231018,42.1832389831543,44.24228083292643,44.65943011090792,174.75253295898438,102.16999816894533,87.35693359375,35.0537223815918,108.71170806884766,-0.423316,-1.47,-0.61,-0.17,0.87,0.46,0.021,28309.35,1562.14,4314.6,13314.3,33665.08,-0.18489535862484274,-0.19570973042321596,99.45691299438477,46.43665742727186
33,231019,42.0882682800293,44.10432268778483,44.49354870246414,174.37486267089844,102.4000015258789,85.46607208251953,35.083229064941406,109.0055694580078,-0.420687,-0.92,-0.54,-0.22,-0.05,0.01,0.021,28734.51,1567.78,4278.0,13186.18,33414.17,-0.3768158154832335,-0.23193094743521947,57.36864471435547,49.603265759613606
34,231020,41.37448120117188,43.964864857991536,44.292318541090445,171.81085205078125,101.80999755859376,84.06761932373047,34.3455696105957,106.40974426269533,-0.416083,-1.32,0.09,-0.15,0.2,0.36,0.021,29686.66,1605.03,4224.16,12983.81,33127.28,-0.5798269282528352,-0.3015101435987426,15.994163513183594,51.09571072260587
35,231023,42.962005615234375,43.89145380655925,44.20649190071264,171.9300994873047,100.01000213623048,84.91358947753906,33.29317092895508,106.43913269042967,-0.390738,-0.23,-0.58,-0.77,0.18,-0.43,0.021,33106.86,1766.77,4217.04,13018.33,32936.41,-0.6056336847098223,-0.3623348518209586,58.9561653137207,53.81732819147222
36,231024,43.6497917175293,43.8512326558431,44.1705757598621,172.3673858642578,101.66999816894533,86.77391815185547,34.020999908447266,107.15420532226562,-0.378888,0.71,0.09,-0.58,-0.91,0.15,0.021,33919.92,1784.81,4247.68,13139.87,33141.38,-0.5640844129464355,-0.402684764046054,102.60595703125,54.01280109423704
37,231025,41.766361236572266,43.72773653666179,44.01546514545631,170.04185485839844,96.05999755859376,83.6736831665039,32.289947509765625,102.63842010498048,-0.365386,-1.58,-0.02,0.85,1.48,0.21,0.021,34489.91,1787.24,4186.77,12821.22,33035.93,-0.6753484188725878,-0.4572174950113608,60.839595794677734,49.6620197682237
38,231026,40.31380462646485,43.55262273152669,43.77664833777944,165.85787963867188,93.66999816894533,81.42041015625,31.985048294067383,103.46125793457033,-0.350228,-1.15,1.18,1.68,-0.76,0.47,0.021,34140.0,1803.2,4137.23,12595.61,32784.3,-0.8706982565854346,-0.5399136473261756,20.52579116821289,44.7561811339029
39,231027,40.48775100708008,43.43932367960612,43.5644614132182,167.1796417236328,96.43000030517578,82.56379699707031,34.95536422729492,104.28408813476562,-0.333407,-0.53,-0.58,-0.58,0.43,-0.96,0.021,33905.16,1779.85,4117.37,12643.01,32417.59,-0.9999515719343322,-0.6319212322478069,61.01354217529297,43.52006094047053
40,231030,41.1485481262207,43.34585189819336,43.408596039863525,169.23683166503906,96.18000030517578,82.8484115600586,35.102901458740234,105.6260986328125,-0.273015,1.15,-0.33,0.28,-0.15,0.17,0.021,34485.49,1809.43,4166.82,12789.48,32928.96,-1.0371094901273494,-0.7129588838237155,102.16209411621094,44.22088076890428
41,231031,40.76766586303711,43.2545462290446,43.23821344781021,169.7138671875,98.5,82.8602294921875,35.89957427978516,106.76238250732422,-0.249702,0.63,0.05,-0.07,-0.85,0.06,0.021,34667.88,1815.73,4193.8,12851.24,33052.87,-1.0847869822163432,-0.787324503502241,61.39442825317383,39.64608545987902
42,231101,42.31220245361328,43.25741208394368,43.17847080302332,172.89410400390625,108.04000091552734,83.99967193603516,36.67658233642578,108.6235580444336,-0.224803,0.93,-0.68,-0.02,0.12,-0.71,0.021,35469.43,1848.91,4237.86,13061.47,33274.58,-0.9865680017590037,-0.8271732031535937,103.70663070678711,46.960138745324834
43,231102,43.49283981323242,43.34035364786784,43.19875267464972,176.47183227539062,107.83000183105467,85.80780029296875,37.07984161376953,114.96131134033205,-0.200912,1.95,0.71,1.64,-0.23,0.53,0.021,34935.25,1801.48,4317.78,13294.19,33839.08,-0.8041906669622492,-0.8225766959153249,147.1994743347168,48.679866868089505
44,231103,44.99139022827149,43.45348625183105,43.31440671036726,175.55751037597656,112.25,86.92853546142578,37.51259613037109,117.07715606689452,-0.178019,1.1,1.73,0.6,-1.19,0.18,0.021,34735.91,1834.86,4358.34,13478.28,34061.32,-0.5325956967442167,-0.7645804960811033,192.19086456298828,50.75066386530627
45,231106,45.73715972900391,43.57108408610026,43.47071360284041,178.12155151367188,111.75,86.74635314941406,37.44845962524414,117.47879028320312,-0.114684,0.01,-1.22,-0.66,0.87,-0.2,0.021,35063.96,1901.98,4365.98,13518.78,34095.86,-0.254246563930991,-0.6625137096510809,237.9280242919922,49.97352934589582
46,231107,45.941104888916016,43.70584348042806,43.63009368581304,180.695556640625,113.4499969482422,88.41956329345703,38.25762176513672,118.25263214111328,-0.0945845,0.35,-0.41,-1.2,-1.26,-0.05,0.021,35420.95,1886.39,4378.38,13639.86,34152.6,-0.01700023271475004,-0.5334110142638148,283.8691291809082,51.66326872086976
47,231108,46.55991363525391,43.842668787638345,43.819114327712455,181.7589263916016,113.58999633789062,89.73035430908203,37.418853759765625,117.60610961914062,-0.0748851,-0.04,-1.01,-0.46,0.45,0.04,0.021,35581.68,1888.43,4382.78,13650.41,34112.27,0.21843391803393075,-0.38304202780426566,330.4290428161621,51.8838585222824
48,231109,46.93579864501953,43.971329879760745,44.02019073528066,181.2819061279297,113.48999786376952,89.75498962402344,37.30044174194336,117.64530181884766,-0.055578,-0.89,-1.01,0.5,0.53,-0.3,0.021,36669.3,2121.15,4347.35,13521.45,33891.94,0.43038672731366745,-0.22035627678067904,377.36484146118164,50.36065553716822
49,231110,48.32038116455078,44.13248112996419,44.29762237587874,185.49127197265625,118.58999633789062,94.2989730834961,38.34643173217773,121.67130279541016,-0.0366556,1.49,-0.61,-0.45,0.74,-0.37,0.021,37305.81,2077.74,4415.24,13798.11,34283.1,0.7019926514675845,-0.03588649113102635,425.68521881103516,53.27675583990627
50,231113,48.60529327392578,44.260375595092775,44.57553638125615,183.8990631103516,116.79000091552734,93.25603485107422,37.72475814819336,121.31865692138672,0.0166902,-0.05,0.06,-0.26,-0.29,-0.17,0.021,36470.45,2057.4,4411.55,13767.74,34337.87,0.9295177352581234,0.15719435414680363,474.29051208496094,57.89316116021212
51,231114,49.6409797668457,44.4649471282959,44.90233918032644,186.52621459960935,119.87999725341795,95.81952667236328,38.88916397094727,124.75691986083984,0.0317739,2.18,3.23,1.19,-0.98,-0.24,0.021,35552.8,1980.17,4495.7,14094.38,34827.7,1.179804199369599,0.3617163231913627,523.9314918518066,58.72236928610698
52,231115,48.87321472167969,44.62646484375,45.15852469912343,187.09341430664065,118.0,96.0598373413086,40.07330322265625,126.28504180908205,0.0453212,0.18,0.13,0.5,-0.13,0.5,0.021,37876.32,2058.25,4502.88,14103.84,34991.21,1.3012066107087676,0.5496143806948437,475.0582733154297,63.00989446029369
53,231116,49.46503829956055,44.786149978637695,45.43636428624841,188.78515625,119.83000183105467,94.49888610839844,42.77709197998047,126.0695343017578,0.0573373,-0.11,-1.5,-0.3,-0.45,-0.37,0.021,36150.03,1960.91,4508.24,14113.67,34945.47,1.4287045880437503,0.7254324221646251,524.5233116149902,70.37598347787065
54,231117,49.2830924987793,44.90398114522298,45.68454029996009,188.7652282714844,120.62000274658205,96.28929901123048,43.23101806640625,126.82379913330078,0.0678271,0.25,1.22,0.62,0.03,0.36,0.021,36626.6,1960.65,4514.02,14125.48,34947.28,1.4978004370268536,0.8799060251370707,475.24021911621094,70.03508859892474
55,231120,50.39375305175781,45.07512944539388,45.98836047749543,190.51666259765625,121.52999877929688,98.0600128173828,44.14872360229492,126.86296844482422,0.0908393,0.73,-0.11,-0.28,-0.3,-0.31,0.021,37476.08,2022.48,4547.38,14284.53,35151.04,1.6234661128264136,1.0286180426749394,525.6339721679688,74.57241559931657
56,231121,49.92889404296875,45.21328773498535,46.24258844946146,189.71060180664065,119.16000366210938,96.63102722167967,43.063262939453125,124.42386627197266,0.0965855,-0.32,-0.96,-0.62,0.42,-0.03,0.021,35734.18,1937.09,4538.19,14199.98,35088.29,1.666338318374791,1.1561620978149099,475.705078125,70.2176000474685
57,231122,48.701263427734375,45.27693506876628,46.4012126416081,190.37733459472656,122.51000213623048,95.72499084472656,43.09286117553711,124.89405822753906,0.101484,0.42,0.19,-0.04,-0.38,0.01,0.021,37443.86,2064.29,4556.62,14265.86,35273.03,1.5830073953712045,1.241531157326169,427.0038146972656,64.21379344840933
58,231124,47.76155471801758,45.30462697347005,46.48897664653774,189.0438690185547,122.30999755859376,96.4015655517578,43.3790283203125,125.13895416259766,0.108745,0.11,0.63,0.18,-0.51,0.23,0.021,37745.94,2082.1,4559.34,14250.85,35390.15,1.4247168424052035,1.2781682943419759,379.2422637939453,67.81536802675791
59,231127,48.22740936279297,45.39729906717936,46.601133595973565,188.8647308349609,122.6500015258789,93.58201599121094,43.4974479675293,125.57975006103516,0.113452,-0.23,-0.14,-0.08,0.13,-0.25,0.021,37244.39,2027.63,4550.43,14241.02,35333.47,1.3216261319164317,1.286859861856867,427.469669342041,74.98107606446686
60,231128,47.80653762817383,45.45481491088867,46.678901598051,189.4717559814453,122.01000213623048,93.19892120361328,43.64546203613281,124.00265502929688,0.113566,0.06,-0.3,0.05,-0.16,0.03,0.021,37840.46,2048.79,4554.89,14281.76,35416.98,1.1922219766987254,1.2679322848252386,379.66313552856445,72.74875565554525
61,231129,48.12544250488281,45.594839350382486,46.7722268178466,188.44679260253903,123.8499984741211,92.65528869628906,44.34607696533203,126.09254455566406,0.112974,0.01,0.58,0.69,-0.76,-0.06,0.021,37864.76,2028.64,4550.58,14258.49,35430.42,1.102690389142353,1.2348839056886616,427.78857803344727,72.15698379600578
62,231130,46.75585174560547,45.74725977579752,46.771170361572985,189.02395629882807,121.16000366210938,91.16820526123048,44.1092529296875,127.21634674072266,0.111678,0.35,-0.4,0.01,-0.11,0.18,0.021,37743.0,2054.06,4567.8,14226.22,35950.89,0.9107231828906706,1.1700517611290635,381.0327262878418,67.89341782407908
63,231201,46.7508544921875,45.9026793162028,46.76985966032231,190.30767822265625,121.38999938964844,91.58872985839844,43.16194152832031,127.82752227783205,0.109675,0.82,2.23,1.07,-0.37,0.57,0.021,38714.0,2088.87,4594.63,14305.03,36245.5,0.7495439681955176,1.0859502025423544,334.28187561035156,64.60716515807623
64,231204,45.49623107910156,46.04007097880046,46.68769007443711,188.5064849853516,118.56999969482422,90.99488067626952,41.79030990600586,128.10354614257812,0.0981634,-0.44,1.51,0.5,-0.44,0.77,0.021,41856.31,2239.11,4569.78,14185.49,36204.44,0.514638530392574,0.9716878681123984,288.78564453125,56.56100943219439
65,231205,46.55601119995117,46.159871164957686,46.67919466317996,192.47705078125,118.37999725341795,89.92634582519531,41.365989685058594,128.89219665527344,0.0916471,-0.21,-1.05,-0.85,0.18,-0.41,0.021,44060.06,2293.56,4567.18,14229.91,36124.56,0.4092718462512934,0.8592046637401775,335.3416557312012,55.27568474209142
66,231206,45.49323272705078,46.22131932576497,46.60268123599081,191.3824157714844,116.81999969482422,88.99272918701172,40.72458267211914,128.11341857910156,0.0836827,-0.39,0.36,0.32,-0.22,0.27,0.021,43778.51,2233.53,4549.34,14146.71,36054.43,0.23727548509724272,0.7348188280115905,289.8484230041504,49.194727292327194
67,231207,46.58600234985352,46.38197402954101,46.60160517882066,193.32290649414065,128.3699951171875,90.82647705078124,41.59295654296875,131.0510711669922,0.074267,0.81,0.09,0.49,0.08,-0.19,0.021,43305.91,2358.5,4585.59,14339.99,36117.38,0.18698901267765677,0.6252528649448038,336.4344253540039,52.010976054235066
68,231208,47.49580764770508,46.62137413024902,46.65929566068418,194.75588989257807,128.9199981689453,92.9970245361328,42.13568878173828,131.0806427001953,0.0633964,0.45,0.16,0.53,-0.13,-0.08,0.021,44223.94,2359.06,4604.37,14403.97,36247.87,0.2180369111783662,0.5438096741915164,383.930233001709,52.866367652230394
69,231211,46.61699676513672,46.82568232218424,46.65656669968112,192.23822021484372,134.41000366210938,101.36212921142578,43.95136260986328,134.1661834716797,0.0225704,0.35,-0.44,-0.12,0.02,0.64,0.021,41205.53,2223.13,4622.44,14432.49,36404.93,0.1697728648281327,0.46900231231883965,337.31323623657227,49.05278395739818
70,231212,47.64677429199219,47.042289861043294,46.720451060475376,193.7607879638672,137.61000061035156,105.60081481933594,43.45797348022461,134.73793029785156,0.00695366,0.34,-0.64,-0.89,-0.37,-0.22,0.021,41452.65,2201.29,4643.7,14533.4,36577.94,0.2121719148176595,0.4176362328186037,384.96001052856445,47.955502501479124
71,231213,48.07768630981445,47.285957209269206,46.80801462494887,196.9949188232422,138.19000244140625,107.31539154052734,43.98097229003906,136.8278045654297,-0.00958352,1.55,1.92,1.35,-0.99,0.17,0.021,42927.11,2262.0,4707.09,14733.96,37090.24,0.27734737802811793,0.38957846186050654,433.0376968383789,48.4126924011819
72,231214,48.339622497558594,47.48687121073405,46.90682803608498,197.14419555664065,138.0,108.96990966796876,44.58290863037109,139.4894256591797,-0.0270476,0.51,1.84,2.03,0.03,0.38,0.021,43031.34,2315.38,4719.55,14761.56,37248.35,0.3461453157135921,0.3808918326311237,481.3773193359375,45.89368549860456
73,231215,48.87950897216797,47.66642684936524,47.03409777389679,196.60682678222656,139.14999389648438,111.2596206665039,45.54995346069336,141.09628295898438,-0.0454455,-0.06,-0.59,-0.57,0.14,-0.35,0.021,41939.81,2221.97,4719.19,14813.92,37305.16,0.43917002480109346,0.39254747106511767,530.2568283081055,50.020138505041466
74,231218,50.066253662109375,47.835588963826496,47.22972073442664,194.9350128173828,138.89999389648438,112.9594268798828,45.08616638183594,139.63731384277344,-0.10615,0.42,-0.51,-0.36,0.35,-0.24,0.021,42638.28,2216.31,4740.56,14905.19,37306.02,0.601716937103717,0.4343813642728376,580.3230819702148,51.854131535165145
75,231219,49.59335708618164,47.964128748575845,47.3822134022818,195.9798889160156,140.14999389648438,112.7447509765625,46.0433464050293,141.19483947753906,-0.128027,0.72,1.51,0.68,-0.38,0.05,0.021,42252.2,2176.64,4768.37,15003.22,37557.92,0.6844873901203243,0.48440256944233495,530.7297248840332,50.9399788367811
76,231220,48.10067367553711,48.03611437479655,47.4285656779757,193.88018798828125,135.47000122070312,109.85582733154295,45.15524291992188,138.4445037841797,-0.150711,-1.56,-0.35,0.15,0.76,0.09,0.021,43647.01,2199.42,4698.35,14777.94,37082.0,0.6224611494395234,0.5120142854417726,482.6290512084961,43.21004834724532
77,231221,48.9794921875,48.11676699320476,47.52862545278372,193.73089599609372,139.91000366210938,111.5288314819336,46.45779800415039,140.4160919189453,-0.174212,1.09,0.74,-0.02,-0.57,-0.17,0.021,43876.98,2241.29,4746.75,14963.87,37404.35,0.6368766980149729,0.5369867679564128,531.6085433959961,47.25603060262366
78,231222,48.81952667236328,48.17955792744954,47.61190940243402,192.6561737060547,139.60000610351562,111.00347900390624,47.36563873291016,141.451171875,-0.198538,0.2,0.61,0.1,-0.65,0.2,0.021,44015.6,2327.03,4754.63,14992.97,37385.97,0.6281522952866538,0.5552198734224609,482.7890167236328,50.36428763800324
79,231226,49.26842498779297,48.21115938822428,47.718781375682994,192.1088714599609,143.41000366210938,111.98394012451172,49.83259963989258,143.3931884765625,-0.307171,0.48,0.83,0.43,-0.33,-0.16,0.021,42520.26,2230.14,4774.75,15074.57,37545.33,0.6499680585362171,0.5741695104452121,532.0574417114258,54.786368075531506
80,231227,49.406394958496094,48.23786290486654,47.82765967134836,192.20835876464844,146.07000732421875,111.41802215576172,50.08916091918945,143.6494903564453,-0.338652,0.16,0.17,0.1,-0.32,-0.14,0.021,43444.45,2380.88,4781.58,15099.18,37656.52,0.6706592888472471,0.5934674661256192,581.4638366699219,53.82455351850509
81,231228,49.511375427246094,48.23354276021322,47.93628649430951,192.6362762451172,148.75999450683594,111.0460205078125,49.72405624389648,143.78749084472656,-0.371981,-0.01,-0.38,0.02,-0.32,0.15,0.021,42613.04,2347.4,4783.35,15095.14,37710.1,0.6876020361553543,0.6122943801315662,630.975212097168,55.64609290987151
82,231229,49.511375427246094,48.254814783732094,48.03790513514413,191.5913848876953,147.41000366210938,110.43658447265624,49.58590316772461,142.57498168945312,-0.407173,-0.43,-1.14,-0.36,0.69,-0.06,0.021,42056.3,2297.44,4769.83,15011.35,37689.54,0.6930403477368543,0.6284435736526239,630.975212097168,54.68897775189669
83,240102,48.15766525268555,48.2112356821696,48.04563159434036,184.73497009277344,138.5800018310547,107.3824462890625,47.16828155517578,138.23748779296875,-0.560849,-0.7,-0.26,0.79,0.66,0.64,0.022,45030.04,2357.69,4742.83,14765.94,37715.04,0.5814149614299424,0.6190378512080876,582.8175468444824,54.74780779671134
84,240103,47.55879211425781,48.15375900268555,48.01422259562536,183.35174560546875,135.32000732421875,104.7309799194336,46.42819595336914,135.64486694335938,-0.59547,-1.01,-1.93,-0.14,0.35,-0.18,0.022,42836.3,2209.48,4704.81,14592.21,37430.19,0.4395600071390646,0.5831422823942831,535.2587547302246,52.63059708444237
85,240104,47.98770523071289,48.07355740865072,48.01251179788907,181.02316284179688,136.00999450683594,103.78417205810548,46.25057601928711,134.2351837158203,-0.627306,-0.33,0.24,0.09,-0.43,0.24,0.022,44230.11,2270.25,4688.68,14510.3,37440.34,0.35762614617665633,0.5380390551507578,583.2464599609375,58.57301458498668
